clas_local,clas_visitante,G_esp_local,G_esp_visitante,quiniela,Posesión_local,Posesión_visitante,Pases_intento_local,Pases_buenos_local,Pases_%_local,Pases_intento_visitante,Pases_buenos_visitante,Pases_%_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,Amarillas_local,expulsion_doble_amarilla_local,expulsión_roja_directa_local,Amarillas_visitante,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Faltas_local,Faltas_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,Toques_local,Toques_visitante,Derribos_local,Derribos_visitante,Intercepciones_local,Intercepciones_visitante,Duelos_aereos_ganados_local,Duelos_aereos_ganados_visitante,Despejes_local,Despejes_visitante,Fuera_juego_local,Fuera_juego_visitante,Saque_puerta_local,Saque_puerta_visitante,Saque_banda_local,Saque_banda_visitante,Pelotazos_local,Pelotazos_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,Árbitro_faltas_local,Árbitro_faltas_visitante,Árbitro_amarillas_local,Árbitro_amarillas_visitante,Árbitro_doble_amarilla_local,Árbitro_doble_amarilla_visitante,Árbitro_roja_directa_local,Árbitro_roja_directa_visitante,tarjetas_total_local,tarjetas_total_visitante,Árbitro_sum_tarjetas_local,Árbitro_sum_tarjetas_visitante,faltas_cometidas_local,faltas_cometidas_visitante,faltas_provocadas_local,faltas_provocadas_visitante,amarillas_cometidas_local,amarillas_cometidas_visitante,amarillas_provocadas_local,amarillas_provocadas_visitante,dobles_amarillas_cometidas_local,dobles_amarillas_cometidas_visitante,dobles_amarillas_provocadas_local,dobles_amarillas_provocadas_visitante,rojas_directas_cometida_local,rojas_directas_cometida_visitante,rojas_directas_provocadas_local,rojas_directas_provocadas_visitante,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,posesion_media_local,posesion_media_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante,tarjetas_cometidas_local,tarjetas_cometidas_visitante,tarjetas_provocadas_local,tarjetas_provocadas_visitante
5,3,2.7,0.1,1,0.65,0.35,726,641,0.88,391,308,0.79,16,7,0.44,3,1,0.33,1,1.0,4,0.57,0,0,0,2,0,0,8,10,8,3,26,5,819,488,13,20,6,8,16,12,7,24,2,3,3,5,22,14,67,50,7.529411764705882,2.875,1.8235294117647058,5.5625,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0,2,2.3333333333333335,3.2222222222222223,12.058823529411764,11.9375,11.823529411764707,12.375,1.7647058823529411,3.6875,2.8823529411764706,2.6875,0.11764705882352941,0.1875,0.11764705882352941,0.0,0.058823529411764705,0.0625,0.11764705882352941,0.1875,1.9411764705882353,1.125,0.11764705882352941,1.625,2.3058823529411767,0.88125,0.6823529411764706,1.7125000000000001,0.6558823529411765,0.5181250000000001,5.9411764705882355,2.9375,1.7058823529411764,4.6875,23.294117647058822,15.6875,9.588235294117647,22.1875,1.9411764705882353,3.9375,3.1176470588235294,2.875
3,2,1.1,1.2,1,0.49,0.51,461,331,0.72,474,337,0.71,15,11,0.73,14,5,0.36,5,1.0,10,0.9,3,0,0,3,0,0,16,9,3,7,14,34,582,602,20,23,10,14,16,19,29,17,4,1,9,6,28,22,95,76,5.529411764705882,3.5,4.470588235294118,5.9375,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,3,3,3.111111111111111,3.1666666666666665,13.823529411764707,11.25,13.588235294117647,11.125,2.235294117647059,2.6875,2.411764705882353,2.25,0.0,0.0,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.11764705882352941,0.125,1.4705882352941178,1.0,1.1176470588235294,2.25,1.4352941176470588,0.9875,1.0411764705882351,1.9625,0.5452941176470588,0.44937499999999997,4.529411764705882,4.0625,3.3529411764705883,6.25,24.88235294117647,15.0625,15.0,22.375,2.2941176470588234,2.75,2.5882352941176467,2.4375
2,3,0.7,0.2,1,0.43,0.57,370,272,0.74,492,405,0.82,12,3,0.25,7,1,0.14,1,1.0,1,0.33,4,0,0,4,0,0,17,11,5,6,15,17,475,612,26,13,4,6,10,11,17,16,2,0,8,11,18,20,71,46,4.705882352941177,3.5,5.117647058823529,5.375,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,4,4,2.375,2.6875,12.823529411764707,11.6875,12.647058823529411,16.0,2.588235294117647,2.6875,2.4705882352941178,2.6875,0.0,0.0625,0.17647058823529413,0.0625,0.11764705882352941,0.0,0.058823529411764705,0.0625,0.9411764705882353,1.1875,1.3529411764705883,1.5,1.1352941176470588,1.15625,1.535294117647059,1.475,0.43529411764705883,0.509375,3.1176470588235294,3.0625,5.588235294117647,4.375,20.176470588235293,16.5,20.11764705882353,22.0,2.7058823529411766,2.75,2.705882352941176,2.8125
2,4,2.3,2.5,2,0.52,0.48,469,338,0.72,438,334,0.76,17,9,0.53,12,7,0.58,4,0.57,7,0.77,2,0,0,3,0,0,12,10,8,2,25,5,562,560,16,15,8,13,15,14,10,25,3,5,3,14,26,19,91,72,4.529411764705882,3.6470588235294117,5.9411764705882355,5.882352941176471,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,2,3,1.5384615384615385,1.6923076923076923,12.588235294117647,10.941176470588236,10.588235294117647,15.823529411764707,2.8823529411764706,2.4705882352941178,2.8823529411764706,2.411764705882353,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,1.5294117647058822,1.0588235294117647,1.2941176470588236,1.2941176470588236,1.2705882352941178,1.211764705882353,1.5294117647058822,1.5058823529411764,0.46058823529411763,0.49411764705882355,4.235294117647059,3.0,4.470588235294118,4.588235294117647,16.764705882352942,13.0,22.176470588235293,20.41176470588235,3.0,2.764705882352941,2.9999999999999996,2.6470588235294112
3,3,2.1,0.3,1,0.64,0.36,649,551,0.85,360,266,0.74,15,5,0.33,6,0,0.0,0,1.0,3,0.6,4,0,0,2,0,0,9,14,8,2,31,15,740,475,13,23,6,6,7,16,13,31,2,0,8,6,23,19,65,79,6.647058823529412,3.6470588235294117,3.235294117647059,5.294117647058823,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,4,2,2.2222222222222223,2.9444444444444446,12.117647058823529,15.529411764705882,13.352941176470589,12.0,3.0588235294117645,2.9411764705882355,2.5294117647058822,2.1176470588235294,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.058823529411764705,1.3529411764705883,0.8823529411764706,1.3529411764705883,1.4705882352941178,1.4000000000000001,0.8529411764705882,1.288235294117647,1.447058823529412,0.5676470588235294,0.4029411764705882,4.529411764705882,2.411764705882353,3.7058823529411766,4.352941176470588,28.941176470588236,15.705882352941176,13.588235294117647,22.88235294117647,3.4705882352941173,3.0,2.7647058823529407,2.2352941176470584
2,4,1.6,1.5,2,0.49,0.51,446,327,0.73,466,358,0.77,18,8,0.44,11,3,0.27,1,0.33,7,0.87,2,0,0,2,0,0,11,17,7,1,31,16,559,590,23,19,6,4,21,15,12,32,3,2,5,11,26,19,70,75,7.0,5.0,3.4705882352941178,4.4375,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,2,2,3.111111111111111,3.1666666666666665,13.176470588235293,13.75,15.882352941176471,12.75,2.764705882352941,2.0,3.7058823529411766,2.8125,0.058823529411764705,0.0,0.11764705882352941,0.0625,0.11764705882352941,0.1875,0.058823529411764705,0.125,1.411764705882353,1.4375,1.0,1.25,1.3588235294117648,1.4125,0.7823529411764706,1.025,0.556470588235294,0.51375,4.117647058823529,3.75,2.823529411764706,4.1875,26.176470588235293,19.875,13.117647058823529,18.0625,2.941176470588235,2.1875,3.8823529411764706,3.0
2,3,1.4,2.2,X,0.43,0.57,378,248,0.66,497,378,0.76,12,3,0.25,18,3,0.17,3,1.0,2,0.66,4,1,0,4,0,0,21,19,5,6,23,22,481,606,15,6,10,6,20,15,20,20,0,4,8,7,29,18,76,81,3.764705882352941,4.625,3.9411764705882355,5.0625,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,5,4,3.7333333333333334,2.7333333333333334,16.352941176470587,15.875,13.294117647058824,14.875,3.2941176470588234,2.6875,2.5294117647058822,2.5625,0.11764705882352941,0.125,0.11764705882352941,0.1875,0.11764705882352941,0.0625,0.0,0.0625,1.0588235294117647,0.9375,1.0588235294117647,1.4375,1.2,0.9,1.211764705882353,1.5999999999999999,0.42470588235294116,0.485625,3.2941176470588234,2.9375,4.235294117647059,4.0625,19.764705882352942,17.625,16.823529411764707,20.6875,3.5294117647058822,2.875,2.6470588235294117,2.8125
3,5,1.1,1.0,2,0.47,0.53,480,397,0.83,547,452,0.83,14,3,0.21,10,2,0.2,1,0.5,3,1.0,2,0,0,2,0,1,10,13,7,5,14,17,600,651,24,31,13,8,10,6,17,11,0,2,6,11,16,22,73,73,5.0625,3.6875,3.8125,5.25,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,2,3,2.0588235294117645,3.823529411764706,12.75,12.9375,13.25,12.4375,2.0625,2.9375,2.75,2.625,0.0625,0.0625,0.0625,0.0,0.0625,0.125,0.1875,0.0,1.375,1.5,1.0625,0.75,1.225,1.325,0.93125,1.14375,0.54,0.46625,4.5,4.5,2.5625,3.75,20.1875,13.9375,14.25,21.9375,2.1875,3.125,3.0,2.625
2,3,1.6,0.7,X,0.51,0.49,426,324,0.76,413,305,0.74,18,4,0.22,15,4,0.27,4,1.0,4,1.0,1,0,0,3,0,0,13,16,10,4,26,26,547,526,13,15,15,4,10,29,18,27,2,1,12,7,22,17,83,84,5.0625,3.1176470588235294,5.625,6.823529411764706,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,1,3,3.1176470588235294,3.8823529411764706,11.625,15.235294117647058,13.6875,11.058823529411764,1.75,2.7058823529411766,2.0,1.6470588235294117,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0625,0.17647058823529413,0.0625,0.17647058823529413,1.125,0.7058823529411765,1.3125,0.9411764705882353,1.1625,0.7352941176470589,1.225,1.2529411764705882,0.48062499999999997,0.4488235294117647,5.0625,2.823529411764706,3.375,3.588235294117647,20.375,17.58823529411765,19.0625,22.764705882352942,1.8125,2.941176470588235,2.0625,1.8823529411764706
4,5,1.1,1.7,2,0.54,0.46,502,396,0.79,429,335,0.78,11,2,0.18,6,4,0.67,3,0.75,2,1.0,4,0,0,4,0,0,22,18,6,2,19,10,599,536,13,13,13,15,11,13,13,13,5,3,5,10,28,18,78,69,5.8125,5.0625,3.875,4.1875,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,4,4,3.375,3.8125,12.875,11.8125,13.9375,12.9375,2.5,2.8125,3.625,2.25,0.125,0.0625,0.0625,0.0,0.0625,0.125,0.0625,0.1875,1.6875,1.6875,0.9375,0.5625,1.95625,1.6,1.0125,0.825,0.5775,0.608125,5.5625,3.8125,3.25,2.75,15.5625,16.125,16.9375,16.5625,2.6875,3.0,3.75,2.4375
2,4,1.2,1.4,2,0.44,0.56,416,307,0.74,528,424,0.8,10,6,0.6,11,4,0.36,2,0.5,4,0.66,4,1,0,1,0,0,9,17,4,3,12,13,517,634,21,15,8,5,20,16,14,11,0,1,9,10,23,19,75,48,5.625,4.235294117647059,3.8125,3.823529411764706,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,5,1,2.8125,3.625,12.5,16.470588235294116,14.75,12.294117647058824,2.6875,2.235294117647059,2.875,3.0,0.1875,0.0,0.1875,0.11764705882352941,0.1875,0.058823529411764705,0.0625,0.17647058823529413,1.1875,1.2941176470588236,1.5625,0.9411764705882353,1.4375,1.2588235294117647,1.1625,1.0823529411764705,0.46125,0.5511764705882354,4.125,4.764705882352941,3.9375,3.235294117647059,21.5625,14.058823529411764,14.6875,16.941176470588236,3.0625,2.2941176470588234,3.125,3.2941176470588234
5,1,4.1,0.6,1,0.72,0.28,853,775,0.91,336,255,0.76,24,11,0.46,7,0,0.0,0,1.0,9,0.81,1,0,0,3,0,0,5,13,6,4,15,9,953,440,14,14,3,8,18,7,11,19,2,2,4,9,15,15,40,63,6.8125,4.176470588235294,2.9375,6.411764705882353,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,1,3,2.526315789473684,2.473684210526316,10.375,13.411764705882353,13.75,10.764705882352942,1.6875,3.0588235294117645,2.5625,1.9411764705882353,0.0625,0.058823529411764705,0.0,0.058823529411764705,0.0,0.29411764705882354,0.1875,0.0,2.5,0.5882352941176471,0.875,2.176470588235294,2.3,0.6941176470588236,1.025,2.0823529411764703,0.615,0.4076470588235294,6.6875,2.2941176470588234,2.6875,6.529411764705882,16.4375,14.647058823529411,10.625,22.294117647058822,1.75,3.4117647058823524,2.75,2.0
3,2,3.0,1.8,1,0.52,0.48,507,394,0.78,473,361,0.76,14,8,0.57,16,4,0.25,2,0.5,2,0.25,1,0,0,1,0,0,10,8,1,7,16,30,611,571,14,13,1,10,17,13,21,21,2,0,9,5,20,23,68,63,4.0588235294117645,3.5,4.0,5.9375,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,1,1,2.642857142857143,2.0,11.117647058823529,11.25,12.411764705882353,11.125,2.2941176470588234,2.6875,2.3529411764705883,2.25,0.0,0.0,0.0,0.0625,0.11764705882352941,0.0625,0.17647058823529413,0.125,1.9411764705882353,1.0,1.2941176470588236,2.25,1.5176470588235293,0.9875,1.1764705882352942,1.9625,0.5076470588235293,0.44937499999999997,5.294117647058823,4.0625,3.5294117647058822,6.25,20.352941176470587,15.0625,18.235294117647058,22.375,2.411764705882353,2.75,2.5294117647058822,2.4375
4,3,1.4,1.4,X,0.54,0.46,509,416,0.82,429,334,0.78,9,3,0.33,18,4,0.22,4,1.0,2,0.66,3,0,0,5,1,0,14,12,3,7,9,20,610,520,15,15,4,10,12,17,16,8,3,3,7,6,7,20,65,71,4.0625,4.647058823529412,4.1875,4.823529411764706,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,3,6,2.6666666666666665,2.8666666666666667,16.4375,12.0,13.25,13.764705882352942,2.5625,2.411764705882353,2.25,2.823529411764706,0.0,0.11764705882352941,0.125,0.058823529411764705,0.0625,0.11764705882352941,0.0625,0.17647058823529413,1.3125,0.9411764705882353,0.8125,1.7058823529411764,1.4,1.1823529411764706,0.79375,1.5705882352941176,0.548125,0.4758823529411765,4.25,3.4705882352941178,3.4375,4.176470588235294,13.0,17.0,13.9375,19.176470588235293,2.625,2.6470588235294117,2.4375,3.0588235294117645
4,2,2.4,1.0,1,0.47,0.53,405,318,0.79,457,357,0.78,15,9,0.6,17,3,0.18,2,0.66,8,0.88,3,0,0,5,0,0,18,15,4,6,7,30,556,585,23,25,10,12,17,15,32,14,1,3,9,5,12,19,57,81,4.375,3.8823529411764706,5.1875,6.176470588235294,14.333333333333334,13.88888888888889,2.6666666666666665,2.888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,3,5,2.7777777777777777,3.111111111111111,10.9375,12.294117647058824,14.9375,15.117647058823529,1.875,3.176470588235294,3.0625,1.5294117647058822,0.0,0.11764705882352941,0.0,0.0,0.5,0.11764705882352941,0.125,0.058823529411764705,1.375,0.7058823529411765,0.9375,2.1176470588235294,1.51875,0.776470588235294,1.11875,2.0470588235294116,0.505625,0.4782352941176471,4.3125,2.6470588235294117,3.0625,6.705882352941177,14.25,14.294117647058824,18.75,20.88235294117647,2.375,3.411764705882353,3.1875,1.588235294117647
3,4,2.2,1.2,1,0.45,0.55,405,324,0.8,490,415,0.85,13,5,0.38,8,4,0.5,2,0.5,1,0.2,5,0,0,0,0,1,19,8,4,4,16,13,476,567,14,11,10,4,13,6,9,14,5,1,8,6,8,12,71,63,3.8125,4.9411764705882355,4.3125,5.9411764705882355,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,5,1,2.3333333333333335,3.2222222222222223,17.375,11.176470588235293,13.875,12.941176470588236,3.6875,2.176470588235294,3.1875,2.0588235294117645,0.0,0.0,0.0,0.0,0.1875,0.058823529411764705,0.125,0.11764705882352941,1.0625,1.1764705882352942,0.75,1.1176470588235294,1.1,1.1941176470588235,0.89375,1.4529411764705882,0.4225,0.5476470588235295,3.3125,3.9411764705882355,2.5625,4.235294117647059,18.375,12.823529411764707,18.25,20.58823529411765,3.875,2.2352941176470584,3.3125,2.176470588235294
3,5,0.5,1.3,2,0.47,0.53,492,406,0.83,553,466,0.84,11,4,0.36,11,6,0.55,4,0.66,4,1.0,3,0,0,2,0,0,17,7,5,5,22,9,600,650,16,11,7,9,12,11,13,11,1,5,4,4,19,21,65,67,5.1875,5.647058823529412,3.625,4.9411764705882355,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,3,2,3.411764705882353,2.588235294117647,14.5,9.411764705882353,12.25,14.235294117647058,2.5,2.0588235294117645,2.625,2.411764705882353,0.0,0.058823529411764705,0.25,0.058823529411764705,0.1875,0.0,0.0625,0.11764705882352941,1.0625,1.7058823529411764,1.1875,1.0588235294117647,1.375,1.7941176470588236,1.03125,1.2,0.515,0.5823529411764706,4.0,4.9411764705882355,3.75,3.823529411764706,24.875,14.470588235294118,12.5625,17.235294117647058,2.6875,2.117647058823529,2.9375,2.5882352941176467
1,2,1.8,1.3,2,0.46,0.54,390,277,0.71,456,344,0.75,19,5,0.26,11,3,0.27,2,0.66,5,1.0,2,1,0,3,0,0,11,12,10,5,30,16,512,579,25,14,7,3,17,16,19,25,5,2,6,12,14,22,85,81,6.5625,3.235294117647059,4.75,6.705882352941177,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,3,3,2.0,2.2222222222222223,14.375,12.058823529411764,11.6875,13.470588235294118,2.375,2.7058823529411766,2.375,3.1176470588235294,0.125,0.058823529411764705,0.1875,0.11764705882352941,0.25,0.17647058823529413,0.1875,0.11764705882352941,0.9375,1.2352941176470589,1.6875,1.8235294117647058,1.24375,0.9352941176470588,1.58125,1.5941176470588236,0.47,0.3976470588235294,3.9375,2.764705882352941,4.0625,5.352941176470588,23.875,14.352941176470589,16.3125,23.235294117647058,2.75,2.941176470588235,2.75,3.3529411764705883
3,3,1.3,0.5,X,0.58,0.42,527,419,0.8,383,279,0.73,18,5,0.28,7,2,0.29,1,0.5,4,0.8,4,0,0,1,0,0,15,6,7,3,31,16,616,507,15,21,2,16,10,10,15,19,2,7,6,10,28,20,84,82,5.529411764705882,2.875,4.470588235294118,5.5625,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,4,1,3.0,2.9411764705882355,13.823529411764707,11.9375,13.588235294117647,12.375,2.235294117647059,3.6875,2.411764705882353,2.6875,0.0,0.1875,0.058823529411764705,0.0,0.058823529411764705,0.0625,0.11764705882352941,0.1875,1.4705882352941178,1.125,1.1176470588235294,1.625,1.4352941176470588,0.88125,1.0411764705882351,1.7125000000000001,0.5452941176470588,0.5181250000000001,4.529411764705882,2.9375,3.3529411764705883,4.6875,24.88235294117647,15.6875,15.0,22.1875,2.2941176470588234,3.9375,2.5882352941176467,2.875
5,4,1.2,0.8,1,0.57,0.43,661,528,0.8,504,376,0.75,17,5,0.29,8,2,0.25,2,1.0,4,0.8,2,0,0,3,0,0,7,13,6,5,21,15,786,627,18,13,7,8,12,7,17,24,0,0,7,11,20,17,81,80,6.0588235294117645,5.0,3.2941176470588234,4.4375,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,2,3,2.6875,2.5,11.470588235294118,13.75,11.647058823529411,12.75,2.235294117647059,2.0,2.411764705882353,2.8125,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.11764705882352941,0.1875,0.17647058823529413,0.125,2.1176470588235294,1.4375,0.8235294117647058,1.25,1.8058823529411765,1.4125,0.9176470588235294,1.025,0.5499999999999999,0.51375,5.823529411764706,3.75,2.0,4.1875,20.058823529411764,19.875,14.647058823529411,18.0625,2.4705882352941178,2.1875,2.705882352941176,3.0
5,2,2.2,1.0,1,0.64,0.36,635,565,0.89,357,270,0.76,16,4,0.25,14,4,0.29,4,1.0,2,0.5,2,0,0,3,0,0,15,18,5,6,19,25,743,450,11,12,6,5,11,5,18,20,1,7,9,9,15,14,60,72,7.529411764705882,2.5625,1.8235294117647058,5.625,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,2,3,2.7058823529411766,3.6470588235294117,12.058823529411764,15.625,11.823529411764707,13.5625,1.7647058823529411,3.125,2.8823529411764706,2.4375,0.11764705882352941,0.25,0.11764705882352941,0.125,0.058823529411764705,0.0625,0.11764705882352941,0.25,1.9411764705882353,0.625,0.11764705882352941,1.625,2.3058823529411767,0.9375,0.6823529411764706,1.75625,0.6558823529411765,0.393125,5.9411764705882355,2.25,1.7058823529411764,4.75,23.294117647058822,12.25,9.588235294117647,26.3125,1.9411764705882353,3.4375,3.1176470588235294,2.8125
2,2,1.8,1.0,1,0.46,0.54,380,248,0.65,438,297,0.68,15,6,0.4,8,3,0.38,3,1.0,5,0.83,6,0,0,1,0,0,11,8,4,5,19,22,497,553,12,17,4,9,30,7,23,20,3,4,6,7,37,33,91,94,3.764705882352941,5.1875,3.9411764705882355,5.8125,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,6,1,2.1176470588235294,1.4705882352941178,16.352941176470587,13.3125,13.294117647058824,12.625,3.2941176470588234,2.1875,2.5294117647058822,3.0625,0.11764705882352941,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.125,0.0,0.375,1.0588235294117647,0.75,1.0588235294117647,1.4375,1.2,1.20625,1.211764705882353,1.40625,0.42470588235294116,0.510625,3.2941176470588234,2.9375,4.235294117647059,4.75,19.764705882352942,23.0,16.823529411764707,17.25,3.5294117647058822,2.375,2.6470588235294117,3.4375
1,4,1.0,4.1,2,0.35,0.65,310,225,0.73,568,482,0.85,3,1,0.33,18,6,0.33,5,0.83,0,0.0,4,1,2,1,0,0,16,9,3,3,16,20,436,696,19,21,9,10,13,12,20,12,1,2,11,4,14,21,55,47,6.5625,3.6470588235294117,4.75,5.882352941176471,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,7,1,2.2222222222222223,2.9444444444444446,14.375,10.941176470588236,11.6875,15.823529411764707,2.375,2.4705882352941178,2.375,2.411764705882353,0.125,0.17647058823529413,0.1875,0.058823529411764705,0.25,0.11764705882352941,0.1875,0.17647058823529413,0.9375,1.0588235294117647,1.6875,1.2941176470588236,1.24375,1.211764705882353,1.58125,1.5058823529411764,0.47,0.49411764705882355,3.9375,3.0,4.0625,4.588235294117647,23.875,13.0,16.3125,20.41176470588235,2.75,2.764705882352941,2.75,2.6470588235294112
2,3,1.4,0.7,1,0.4,0.6,337,229,0.68,506,379,0.75,9,3,0.33,15,4,0.27,3,0.75,1,0.33,2,0,0,2,0,0,15,18,0,4,5,24,452,586,15,10,9,5,29,29,33,12,0,0,10,8,23,21,83,74,5.625,3.6470588235294117,3.8125,5.294117647058823,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,2,2,1.5384615384615385,1.6923076923076923,12.5,15.529411764705882,14.75,12.0,2.6875,2.9411764705882355,2.875,2.1176470588235294,0.1875,0.0,0.1875,0.058823529411764705,0.1875,0.058823529411764705,0.0625,0.058823529411764705,1.1875,0.8823529411764706,1.5625,1.4705882352941178,1.4375,0.8529411764705882,1.1625,1.447058823529412,0.46125,0.4029411764705882,4.125,2.411764705882353,3.9375,4.352941176470588,21.5625,15.705882352941176,14.6875,22.88235294117647,3.0625,3.0,3.125,2.2352941176470584
2,3,0.8,0.6,1,0.42,0.58,345,205,0.59,480,353,0.74,5,3,0.6,11,1,0.09,1,1.0,2,0.66,3,0,0,4,1,0,19,19,4,6,20,24,459,600,27,19,4,6,17,20,20,22,2,1,5,7,20,32,91,104,4.705882352941177,4.625,5.117647058823529,5.0625,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,3,5,2.8125,3.625,12.823529411764707,15.875,12.647058823529411,14.875,2.588235294117647,2.6875,2.4705882352941178,2.5625,0.0,0.125,0.17647058823529413,0.1875,0.11764705882352941,0.0625,0.058823529411764705,0.0625,0.9411764705882353,0.9375,1.3529411764705883,1.4375,1.1352941176470588,0.9,1.535294117647059,1.5999999999999999,0.43529411764705883,0.485625,3.1176470588235294,2.9375,5.588235294117647,4.0625,20.176470588235293,17.625,20.11764705882353,20.6875,2.7058823529411766,2.875,2.705882352941176,2.8125
5,5,1.6,0.3,X,0.62,0.38,689,604,0.88,426,353,0.83,18,7,0.39,7,1,0.14,0,0.0,6,0.85,3,0,0,3,0,1,10,8,7,4,29,13,786,531,19,20,7,7,12,7,15,28,2,0,6,17,20,10,50,65,6.8125,3.6875,2.9375,5.25,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,3,4,3.0,2.9411764705882355,10.375,12.9375,13.75,12.4375,1.6875,2.9375,2.5625,2.625,0.0625,0.0625,0.0,0.0,0.0,0.125,0.1875,0.0,2.5,1.5,0.875,0.75,2.3,1.325,1.025,1.14375,0.615,0.46625,6.6875,4.5,2.6875,3.75,16.4375,13.9375,10.625,21.9375,1.75,3.125,2.75,2.625
