clas_local,clas_visitante,G_esp_local,Goles_local,G_esp_visitante,Goles_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante
2,3,1.2,1,1.6,3,11,3,0.27,7,3,0.43,1,0.33,2,0.66,4,1,23,5,5.625,4.647058823529412,3.8125,4.823529411764706,1.1875,0.9411764705882353,1.5625,1.7058823529411764,1.4375,1.1823529411764706,1.1625,1.5705882352941176,4.125,3.4705882352941178,3.9375,4.176470588235294,21.5625,17.0,14.6875,19.176470588235293
5,2,1.9,3,1.0,0,14,6,0.43,9,1,0.11,1,1.0,3,0.5,4,2,11,20,6.0588235294117645,5.1875,3.2941176470588234,5.8125,2.1176470588235294,0.75,0.8235294117647058,1.4375,1.8058823529411765,1.20625,0.9176470588235294,1.40625,5.823529411764706,2.9375,2.0,4.75,20.058823529411764,23.0,14.647058823529411,17.25
4,3,0.8,1,0.2,0,10,3,0.3,5,1,0.2,1,1.0,2,0.66,4,4,16,22,4.375,3.6470588235294117,5.1875,5.294117647058823,1.375,0.8823529411764706,0.9375,1.4705882352941178,1.51875,0.8529411764705882,1.11875,1.447058823529412,4.3125,2.411764705882353,3.0625,4.352941176470588,14.25,15.705882352941176,18.75,22.88235294117647
3,4,0.9,0,1.8,3,10,2,0.2,12,6,0.5,3,0.5,2,1.0,7,1,39,6,5.1875,4.9411764705882355,3.625,5.9411764705882355,1.0625,1.1764705882352942,1.1875,1.1176470588235294,1.375,1.1941176470588235,1.03125,1.4529411764705882,4.0,3.9411764705882355,3.75,4.235294117647059,24.875,12.823529411764707,12.5625,20.58823529411765
4,1,2.0,2,0.1,0,17,4,0.24,4,3,0.75,3,1.0,2,0.5,5,3,14,7,4.0625,4.176470588235294,4.1875,6.411764705882353,1.3125,0.5882352941176471,0.8125,2.176470588235294,1.4,0.6941176470588236,0.79375,2.0823529411764703,4.25,2.2941176470588234,3.4375,6.529411764705882,13.0,14.647058823529411,13.9375,22.294117647058822
2,3,1.7,2,1.0,0,15,4,0.27,11,4,0.36,4,1.0,2,0.5,4,1,20,12,3.764705882352941,2.875,3.9411764705882355,5.5625,1.0588235294117647,1.125,1.0588235294117647,1.625,1.2,0.88125,1.211764705882353,1.7125000000000001,3.2941176470588234,2.9375,4.235294117647059,4.6875,19.764705882352942,15.6875,16.823529411764707,22.1875
5,5,1.6,2,0.5,1,17,7,0.41,11,3,0.27,3,1.0,5,0.71,8,1,30,9,7.529411764705882,5.647058823529412,1.8235294117647058,4.9411764705882355,1.9411764705882353,1.7058823529411764,0.11764705882352941,1.0588235294117647,2.3058823529411767,1.7941176470588236,0.6823529411764706,1.2,5.9411764705882355,4.9411764705882355,1.7058823529411764,3.823529411764706,23.294117647058822,14.470588235294118,9.588235294117647,17.235294117647058
3,3,0.5,0,0.5,0,10,1,0.1,11,2,0.18,2,1.0,1,1.0,2,3,15,22,3.8125,3.1176470588235294,4.3125,6.823529411764706,1.0625,0.7058823529411765,0.75,0.9411764705882353,1.1,0.7352941176470589,0.89375,1.2529411764705882,3.3125,2.823529411764706,2.5625,3.588235294117647,18.375,17.58823529411765,18.25,22.764705882352942
3,2,1.6,2,1.0,1,13,3,0.23,5,1,0.2,0,0.0,2,0.66,5,2,21,13,4.0588235294117645,3.235294117647059,4.0,6.705882352941177,1.9411764705882353,1.2352941176470589,1.2941176470588236,1.8235294117647058,1.5176470588235293,0.9352941176470588,1.1764705882352942,1.5941176470588236,5.294117647058823,2.764705882352941,3.5294117647058822,5.352941176470588,20.352941176470587,14.352941176470589,18.235294117647058,23.235294117647058
4,2,0.9,0,0.8,0,16,3,0.19,10,1,0.1,1,1.0,3,1.0,13,3,45,12,7.823529411764706,2.5,2.4705882352941178,6.0,1.1764705882352942,0.75,0.7647058823529411,1.5,1.3882352941176472,0.70625,0.788235294117647,1.36875,4.176470588235294,2.75,1.9411764705882353,4.5625,27.823529411764707,15.0625,13.823529411764707,24.3125
2,3,1.1,0,1.1,2,14,3,0.21,11,5,0.45,3,0.6,3,1.0,8,4,36,18,4.705882352941177,2.875,5.117647058823529,5.5625,0.9411764705882353,1.125,1.3529411764705883,1.625,1.1352941176470588,0.88125,1.535294117647059,1.7125000000000001,3.1176470588235294,2.9375,5.588235294117647,4.6875,20.176470588235293,15.6875,20.11764705882353,22.1875
1,5,0.8,0,1.7,4,15,2,0.13,12,5,0.42,1,0.2,2,1.0,11,3,31,15,6.5625,5.0625,4.75,4.1875,0.9375,1.6875,1.6875,0.5625,1.24375,1.6,1.58125,0.825,3.9375,3.8125,4.0625,2.75,23.875,16.125,16.3125,16.5625
3,2,2.0,2,1.0,2,21,5,0.24,8,3,0.38,1,0.33,3,0.6,4,1,23,6,5.0625,3.5,3.8125,5.9375,1.375,1.0,1.0625,2.25,1.225,0.9875,0.93125,1.9625,4.5,4.0625,2.5625,6.25,20.1875,15.0625,14.25,22.375
5,2,4.5,6,0.8,0,29,17,0.59,12,2,0.17,2,1.0,11,0.64,9,1,16,14,6.8125,3.8823529411764706,2.9375,6.176470588235294,2.5,0.7058823529411765,0.875,2.1176470588235294,2.3,0.776470588235294,1.025,2.0470588235294116,6.6875,2.6470588235294117,2.6875,6.705882352941177,16.4375,14.294117647058824,10.625,20.88235294117647
4,4,2.7,2,1.0,0,15,3,0.2,16,3,0.19,3,1.0,2,0.66,4,4,10,19,5.8125,4.235294117647059,3.875,3.823529411764706,1.6875,1.2941176470588236,0.9375,0.9411764705882353,1.95625,1.2588235294117647,1.0125,1.0823529411764705,5.5625,4.764705882352941,3.25,3.235294117647059,15.5625,14.058823529411764,16.9375,16.941176470588236
5,4,1.6,1,0.6,0,13,7,0.54,6,2,0.33,2,1.0,6,0.85,5,1,25,11,6.0588235294117645,3.6470588235294117,3.2941176470588234,5.882352941176471,2.1176470588235294,1.0588235294117647,0.8235294117647058,1.2941176470588236,1.8058823529411765,1.211764705882353,0.9176470588235294,1.5058823529411764,5.823529411764706,3.0,2.0,4.588235294117647,20.058823529411764,13.0,14.647058823529411,20.41176470588235
2,3,2.3,1,0.8,1,17,3,0.18,7,2,0.29,1,0.5,3,1.0,13,3,44,17,7.0,4.625,3.4705882352941178,5.0625,1.411764705882353,0.9375,1.0,1.4375,1.3588235294117648,0.9,0.7823529411764706,1.5999999999999999,4.117647058823529,2.9375,2.823529411764706,4.0625,26.176470588235293,17.625,13.117647058823529,20.6875
3,3,0.4,2,0.6,2,7,2,0.29,9,4,0.44,2,0.5,0,0.0,8,3,23,23,6.647058823529412,4.647058823529412,3.235294117647059,4.823529411764706,1.3529411764705883,0.9411764705882353,1.3529411764705883,1.7058823529411764,1.4000000000000001,1.1823529411764706,1.288235294117647,1.5705882352941176,4.529411764705882,3.4705882352941178,3.7058823529411766,4.176470588235294,28.941176470588236,17.0,13.588235294117647,19.176470588235293
3,1,1.2,2,0.7,1,22,6,0.27,7,1,0.14,0,0.0,4,0.66,9,2,35,9,5.1875,4.176470588235294,3.625,6.411764705882353,1.0625,0.5882352941176471,1.1875,2.176470588235294,1.375,0.6941176470588236,1.03125,2.0823529411764703,4.0,2.2941176470588234,3.75,6.529411764705882,24.875,14.647058823529411,12.5625,22.294117647058822
2,4,0.9,1,2.3,2,9,2,0.22,12,7,0.58,5,0.71,1,0.5,8,7,19,14,5.625,5.0,3.8125,4.4375,1.1875,1.4375,1.5625,1.25,1.4375,1.4125,1.1625,1.025,4.125,3.75,3.9375,4.1875,21.5625,19.875,14.6875,18.0625
4,2,2.1,2,0.3,0,10,5,0.5,6,4,0.67,4,1.0,3,0.6,3,2,11,17,4.0625,2.5,4.1875,6.0,1.3125,0.75,0.8125,1.5,1.4,0.70625,0.79375,1.36875,4.25,2.75,3.4375,4.5625,13.0,15.0625,13.9375,24.3125
5,4,2.4,2,1.5,3,18,4,0.22,17,8,0.47,5,0.62,3,0.75,6,7,9,15,6.8125,4.9411764705882355,2.9375,5.9411764705882355,2.5,1.1764705882352942,0.875,1.1176470588235294,2.3,1.1941176470588235,1.025,1.4529411764705882,6.6875,3.9411764705882355,2.6875,4.235294117647059,16.4375,12.823529411764707,10.625,20.58823529411765
2,3,1.2,3,1.8,3,10,6,0.6,13,5,0.38,3,0.6,3,0.5,1,2,14,14,5.0625,3.6470588235294117,5.625,5.294117647058823,1.125,0.8823529411764706,1.3125,1.4705882352941178,1.1625,0.8529411764705882,1.225,1.447058823529412,5.0625,2.411764705882353,3.375,4.352941176470588,20.375,15.705882352941176,19.0625,22.88235294117647
4,2,1.2,0,2.9,2,9,2,0.22,14,3,0.21,2,0.66,2,1.0,5,6,14,18,4.375,2.5625,5.1875,5.625,1.375,0.625,0.9375,1.625,1.51875,0.9375,1.11875,1.75625,4.3125,2.25,3.0625,4.75,14.25,12.25,18.75,26.3125
2,2,0.9,2,1.3,1,10,4,0.4,11,3,0.27,2,0.66,2,0.5,3,7,8,43,4.529411764705882,5.1875,5.9411764705882355,5.8125,1.5294117647058822,0.75,1.2941176470588236,1.4375,1.2705882352941178,1.20625,1.5294117647058822,1.40625,4.235294117647059,2.9375,4.470588235294118,4.75,16.764705882352942,23.0,22.176470588235293,17.25
3,5,0.7,1,1.9,2,15,3,0.2,14,4,0.29,2,0.5,2,0.66,8,2,26,8,5.529411764705882,3.6875,4.470588235294118,5.25,1.4705882352941178,1.5,1.1176470588235294,0.75,1.4352941176470588,1.325,1.0411764705882351,1.14375,4.529411764705882,4.5,3.3529411764705883,3.75,24.88235294117647,13.9375,15.0,21.9375
5,3,1.3,0,0.6,0,18,3,0.17,5,0,0.0,0,1.0,3,1.0,12,2,37,9,7.529411764705882,3.5,1.8235294117647058,5.375,1.9411764705882353,1.1875,0.11764705882352941,1.5,2.3058823529411767,1.15625,0.6823529411764706,1.475,5.9411764705882355,3.0625,1.7058823529411764,4.375,23.294117647058822,16.5,9.588235294117647,22.0
3,3,0.9,2,0.6,1,12,3,0.25,8,4,0.5,3,0.75,2,0.66,2,3,12,16,5.529411764705882,3.1176470588235294,4.470588235294118,6.823529411764706,1.4705882352941178,0.7058823529411765,1.1176470588235294,0.9411764705882353,1.4352941176470588,0.7352941176470589,1.0411764705882351,1.2529411764705882,4.529411764705882,2.823529411764706,3.3529411764705883,3.588235294117647,24.88235294117647,17.58823529411765,15.0,22.764705882352942
4,2,2.0,1,2.2,2,22,7,0.32,14,7,0.5,5,0.71,6,0.85,8,5,18,9,5.8125,3.8823529411764706,3.875,6.176470588235294,1.6875,0.7058823529411765,0.9375,2.1176470588235294,1.95625,0.776470588235294,1.0125,2.0470588235294116,5.5625,2.6470588235294117,3.25,6.705882352941177,15.5625,14.294117647058824,16.9375,20.88235294117647
4,4,0.8,2,1.4,0,13,5,0.38,13,4,0.31,4,1.0,3,0.6,5,2,14,14,7.823529411764706,4.235294117647059,2.4705882352941178,3.823529411764706,1.1764705882352942,1.2941176470588236,0.7647058823529411,0.9411764705882353,1.3882352941176472,1.2588235294117647,0.788235294117647,1.0823529411764705,4.176470588235294,4.764705882352941,1.9411764705882353,3.235294117647059,27.823529411764707,14.058823529411764,13.823529411764707,16.941176470588236
4,2,2.0,3,0.8,1,15,8,0.53,13,4,0.31,3,0.75,5,0.62,4,13,11,30,4.375,3.235294117647059,5.1875,6.705882352941177,1.375,1.2352941176470589,0.9375,1.8235294117647058,1.51875,0.9352941176470588,1.11875,1.5941176470588236,4.3125,2.764705882352941,3.0625,5.352941176470588,14.25,14.352941176470589,18.75,23.235294117647058
2,5,0.7,0,3.5,2,12,3,0.25,35,11,0.31,9,0.81,3,1.0,2,9,13,15,4.705882352941177,5.647058823529412,5.117647058823529,4.9411764705882355,0.9411764705882353,1.7058823529411764,1.3529411764705883,1.0588235294117647,1.1352941176470588,1.7941176470588236,1.535294117647059,1.2,3.1176470588235294,4.9411764705882355,5.588235294117647,3.823529411764706,20.176470588235293,14.470588235294118,20.11764705882353,17.235294117647058
3,1,1.3,2,0.7,0,14,4,0.29,13,5,0.38,5,1.0,2,0.5,3,4,19,25,4.0588235294117645,4.176470588235294,4.0,6.411764705882353,1.9411764705882353,0.5882352941176471,1.2941176470588236,2.176470588235294,1.5176470588235293,0.6941176470588236,1.1764705882352942,2.0823529411764703,5.294117647058823,2.2941176470588234,3.5294117647058822,6.529411764705882,20.352941176470587,14.647058823529411,18.235294117647058,22.294117647058822
2,5,0.5,0,1.5,0,5,1,0.2,15,3,0.2,3,1.0,1,1.0,1,5,8,23,3.764705882352941,5.0625,3.9411764705882355,4.1875,1.0588235294117647,1.6875,1.0588235294117647,0.5625,1.2,1.6,1.211764705882353,0.825,3.2941176470588234,3.8125,4.235294117647059,2.75,19.764705882352942,16.125,16.823529411764707,16.5625
5,2,2.3,2,0.2,1,19,7,0.37,3,1,0.33,0,0.0,5,0.71,9,2,23,11,6.0588235294117645,3.5,3.2941176470588234,5.9375,2.1176470588235294,1.0,0.8235294117647058,2.25,1.8058823529411765,0.9875,0.9176470588235294,1.9625,5.823529411764706,4.0625,2.0,6.25,20.058823529411764,15.0625,14.647058823529411,22.375
2,3,0.4,0,0.4,2,14,3,0.21,6,3,0.5,1,0.33,3,1.0,6,2,33,9,7.0,2.875,3.4705882352941178,5.5625,1.411764705882353,1.125,1.0,1.625,1.3588235294117648,0.88125,0.7823529411764706,1.7125000000000001,4.117647058823529,2.9375,2.823529411764706,4.6875,26.176470588235293,15.6875,13.117647058823529,22.1875
3,3,0.8,0,1.0,1,12,3,0.25,8,2,0.25,1,0.5,3,1.0,7,5,37,19,5.0625,3.6470588235294117,3.8125,5.294117647058823,1.375,0.8823529411764706,1.0625,1.4705882352941178,1.225,0.8529411764705882,0.93125,1.447058823529412,4.5,2.411764705882353,2.5625,4.352941176470588,20.1875,15.705882352941176,14.25,22.88235294117647
2,2,1.3,0,1.4,0,14,5,0.36,11,2,0.18,2,1.0,5,1.0,6,4,31,16,5.625,2.5625,3.8125,5.625,1.1875,0.625,1.5625,1.625,1.4375,0.9375,1.1625,1.75625,4.125,2.25,3.9375,4.75,21.5625,12.25,14.6875,26.3125
3,4,1.5,3,2.0,2,10,5,0.5,21,6,0.29,4,0.66,2,0.4,5,13,17,31,5.1875,3.6470588235294117,3.625,5.882352941176471,1.0625,1.0588235294117647,1.1875,1.2941176470588236,1.375,1.211764705882353,1.03125,1.5058823529411764,4.0,3.0,3.75,4.588235294117647,24.875,13.0,12.5625,20.41176470588235
2,4,0.8,1,1.7,2,12,4,0.33,14,3,0.21,1,0.33,3,0.75,3,4,28,16,4.529411764705882,5.0,5.9411764705882355,4.4375,1.5294117647058822,1.4375,1.2941176470588236,1.25,1.2705882352941178,1.4125,1.5294117647058822,1.025,4.235294117647059,3.75,4.470588235294118,4.1875,16.764705882352942,19.875,22.176470588235293,18.0625
2,3,1.1,1,1.0,0,15,6,0.4,12,6,0.5,6,1.0,5,0.83,5,7,14,28,5.0625,3.5,5.625,5.375,1.125,1.1875,1.3125,1.5,1.1625,1.15625,1.225,1.475,5.0625,3.0625,3.375,4.375,20.375,16.5,19.0625,22.0
4,3,0.6,2,0.5,1,7,1,0.14,7,2,0.29,1,0.5,0,0.0,3,3,16,8,4.0625,4.625,4.1875,5.0625,1.3125,0.9375,0.8125,1.4375,1.4,0.9,0.79375,1.5999999999999999,4.25,2.9375,3.4375,4.0625,13.0,17.625,13.9375,20.6875
5,3,1.5,2,0.9,0,17,5,0.29,12,2,0.17,2,1.0,3,0.6,8,3,16,16,6.8125,4.647058823529412,2.9375,4.823529411764706,2.5,0.9411764705882353,0.875,1.7058823529411764,2.3,1.1823529411764706,1.025,1.5705882352941176,6.6875,3.4705882352941178,2.6875,4.176470588235294,16.4375,17.0,10.625,19.176470588235293
1,2,0.6,0,1.0,2,7,1,0.14,5,3,0.6,2,0.66,1,1.0,11,6,37,17,6.5625,5.1875,4.75,5.8125,0.9375,0.75,1.6875,1.4375,1.24375,1.20625,1.58125,1.40625,3.9375,2.9375,4.0625,4.75,23.875,23.0,16.3125,17.25
5,5,1.8,1,1.3,0,13,4,0.31,13,3,0.23,3,1.0,3,0.75,3,3,18,12,7.529411764705882,3.6875,1.8235294117647058,5.25,1.9411764705882353,1.5,0.11764705882352941,0.75,2.3058823529411767,1.325,0.6823529411764706,1.14375,5.9411764705882355,4.5,1.7058823529411764,3.75,23.294117647058822,13.9375,9.588235294117647,21.9375
3,2,1.5,3,0.1,1,8,4,0.5,3,1,0.33,0,0.0,1,0.25,2,2,17,11,3.8125,2.5,4.3125,6.0,1.0625,0.75,0.75,1.5,1.1,0.70625,0.89375,1.36875,3.3125,2.75,2.5625,4.5625,18.375,15.0625,18.25,24.3125
3,4,0.9,2,2.2,1,17,4,0.24,17,5,0.29,4,0.8,2,0.5,5,3,23,16,6.647058823529412,4.9411764705882355,3.235294117647059,5.9411764705882355,1.3529411764705883,1.1764705882352942,1.3529411764705883,1.1176470588235294,1.4000000000000001,1.1941176470588235,1.288235294117647,1.4529411764705882,4.529411764705882,3.9411764705882355,3.7058823529411766,4.235294117647059,28.941176470588236,12.823529411764707,13.588235294117647,20.58823529411765
3,5,2.3,4,1.8,2,13,5,0.38,18,3,0.17,1,0.33,1,0.2,3,8,12,22,4.0588235294117645,5.647058823529412,4.0,4.9411764705882355,1.9411764705882353,1.7058823529411764,1.2941176470588236,1.0588235294117647,1.5176470588235293,1.7941176470588236,1.1764705882352942,1.2,5.294117647058823,4.9411764705882355,3.5294117647058822,3.823529411764706,20.352941176470587,14.470588235294118,18.235294117647058,17.235294117647058
2,3,1.4,0,1.0,1,20,4,0.2,6,4,0.67,3,0.75,4,1.0,11,2,38,13,4.705882352941177,3.1176470588235294,5.117647058823529,6.823529411764706,0.9411764705882353,0.7058823529411765,1.3529411764705883,0.9411764705882353,1.1352941176470588,0.7352941176470589,1.535294117647059,1.2529411764705882,3.1176470588235294,2.823529411764706,5.588235294117647,3.588235294117647,20.176470588235293,17.58823529411765,20.11764705882353,22.764705882352942
4,4,1.0,0,0.9,0,11,1,0.09,10,3,0.3,3,1.0,1,1.0,2,4,20,11,4.375,4.235294117647059,5.1875,3.823529411764706,1.375,1.2941176470588236,0.9375,0.9411764705882353,1.51875,1.2588235294117647,1.11875,1.0823529411764705,4.3125,4.764705882352941,3.0625,3.235294117647059,14.25,14.058823529411764,18.75,16.941176470588236
2,2,1.6,1,1.9,2,21,9,0.43,23,11,0.48,9,0.81,8,0.88,4,6,31,13,3.764705882352941,3.5,3.9411764705882355,5.9375,1.0588235294117647,1.0,1.0588235294117647,2.25,1.2,0.9875,1.211764705882353,1.9625,3.2941176470588234,4.0625,4.235294117647059,6.25,19.764705882352942,15.0625,16.823529411764707,22.375
5,3,2.7,3,0.9,1,24,9,0.38,6,2,0.33,1,0.5,6,0.66,5,8,28,24,6.0588235294117645,3.6470588235294117,3.2941176470588234,5.294117647058823,2.1176470588235294,0.8823529411764706,0.8235294117647058,1.4705882352941178,1.8058823529411765,0.8529411764705882,0.9176470588235294,1.447058823529412,5.823529411764706,2.411764705882353,2.0,4.352941176470588,20.058823529411764,15.705882352941176,14.647058823529411,22.88235294117647
3,5,0.7,2,0.9,1,9,6,0.67,10,5,0.5,4,0.8,4,0.66,3,9,18,21,5.529411764705882,5.0625,4.470588235294118,4.1875,1.4705882352941178,1.6875,1.1176470588235294,0.5625,1.4352941176470588,1.6,1.0411764705882351,0.825,4.529411764705882,3.8125,3.3529411764705883,2.75,24.88235294117647,16.125,15.0,16.5625
3,1,1.3,1,1.1,0,15,9,0.6,12,1,0.08,1,1.0,8,0.88,10,6,26,21,5.0625,4.176470588235294,3.8125,6.411764705882353,1.375,0.5882352941176471,1.0625,2.176470588235294,1.225,0.6941176470588236,0.93125,2.0823529411764703,4.5,2.2941176470588234,2.5625,6.529411764705882,20.1875,14.647058823529411,14.25,22.294117647058822
2,2,0.9,2,0.8,1,19,6,0.32,8,2,0.25,1,0.5,4,0.66,6,2,35,8,7.0,3.8823529411764706,3.4705882352941178,6.176470588235294,1.411764705882353,0.7058823529411765,1.0,2.1176470588235294,1.3588235294117648,0.776470588235294,0.7823529411764706,2.0470588235294116,4.117647058823529,2.6470588235294117,2.823529411764706,6.705882352941177,26.176470588235293,14.294117647058824,13.117647058823529,20.88235294117647
4,2,3.5,4,0.8,2,30,12,0.4,14,4,0.29,2,0.5,8,0.66,9,2,10,12,5.8125,3.235294117647059,3.875,6.705882352941177,1.6875,1.2352941176470589,0.9375,1.8235294117647058,1.95625,0.9352941176470588,1.0125,1.5941176470588236,5.5625,2.764705882352941,3.25,5.352941176470588,15.5625,14.352941176470589,16.9375,23.235294117647058
4,3,0.3,0,1.0,1,6,0,0.0,3,0,0.0,0,1.0,0,1.0,8,2,18,22,7.823529411764706,2.875,2.4705882352941178,5.5625,1.1764705882352942,1.125,0.7647058823529411,1.625,1.3882352941176472,0.88125,0.788235294117647,1.7125000000000001,4.176470588235294,2.9375,1.9411764705882353,4.6875,27.823529411764707,15.6875,13.823529411764707,22.1875
3,4,1.4,0,1.4,2,13,1,0.08,12,7,0.58,6,0.85,1,1.0,4,2,32,5,5.1875,4.235294117647059,3.625,3.823529411764706,1.0625,1.2941176470588236,1.1875,0.9411764705882353,1.375,1.2588235294117647,1.03125,1.0823529411764705,4.0,4.764705882352941,3.75,3.235294117647059,24.875,14.058823529411764,12.5625,16.941176470588236
1,3,2.8,4,0.8,0,18,9,0.5,14,2,0.14,2,1.0,5,0.55,3,8,14,24,6.5625,4.625,4.75,5.0625,0.9375,0.9375,1.6875,1.4375,1.24375,0.9,1.58125,1.5999999999999999,3.9375,2.9375,4.0625,4.0625,23.875,17.625,16.3125,20.6875
5,2,2.8,4,1.3,2,14,7,0.5,9,3,0.33,1,0.33,4,0.57,7,0,21,8,6.8125,3.5,2.9375,5.9375,2.5,1.0,0.875,2.25,2.3,0.9875,1.025,1.9625,6.6875,4.0625,2.6875,6.25,16.4375,15.0625,10.625,22.375
5,4,3.0,4,0.2,0,15,6,0.4,4,1,0.25,1,1.0,3,0.5,10,0,21,3,7.529411764705882,3.6470588235294117,1.8235294117647058,5.882352941176471,1.9411764705882353,1.0588235294117647,0.11764705882352941,1.2941176470588236,2.3058823529411767,1.211764705882353,0.6823529411764706,1.5058823529411764,5.9411764705882355,3.0,1.7058823529411764,4.588235294117647,23.294117647058822,13.0,9.588235294117647,20.41176470588235
2,2,1.8,2,1.3,1,8,3,0.38,16,3,0.19,2,0.66,1,0.33,5,6,15,41,4.705882352941177,5.1875,5.117647058823529,5.8125,0.9411764705882353,0.75,1.3529411764705883,1.4375,1.1352941176470588,1.20625,1.535294117647059,1.40625,3.1176470588235294,2.9375,5.588235294117647,4.75,20.176470588235293,23.0,20.11764705882353,17.25
4,3,2.4,3,0.9,1,8,3,0.38,14,5,0.36,4,0.8,0,0.0,4,9,6,36,5.8125,4.647058823529412,3.875,4.823529411764706,1.6875,0.9411764705882353,0.9375,1.7058823529411764,1.95625,1.1823529411764706,1.0125,1.5705882352941176,5.5625,3.4705882352941178,3.25,4.176470588235294,15.5625,17.0,16.9375,19.176470588235293
2,2,2.4,1,0.5,0,16,7,0.44,7,2,0.29,2,1.0,7,1.0,6,3,18,25,5.625,2.5,3.8125,6.0,1.1875,0.75,1.5625,1.5,1.4375,0.70625,1.1625,1.36875,4.125,2.75,3.9375,4.5625,21.5625,15.0625,14.6875,24.3125
2,5,1.8,2,2.0,5,18,5,0.28,9,5,0.56,1,0.2,4,0.8,9,1,37,4,5.0625,3.6875,5.625,5.25,1.125,1.5,1.3125,0.75,1.1625,1.325,1.225,1.14375,5.0625,4.5,3.375,3.75,20.375,13.9375,19.0625,21.9375
3,4,0.9,1,1.7,1,9,2,0.22,15,5,0.33,5,1.0,1,0.5,5,7,14,37,3.8125,5.0,4.3125,4.4375,1.0625,1.4375,0.75,1.25,1.1,1.4125,0.89375,1.025,3.3125,3.75,2.5625,4.1875,18.375,19.875,18.25,18.0625
3,3,2.2,0,0.8,2,23,5,0.22,9,3,0.33,1,0.33,5,1.0,6,1,42,7,6.647058823529412,3.5,3.235294117647059,5.375,1.3529411764705883,1.1875,1.3529411764705883,1.5,1.4000000000000001,1.15625,1.288235294117647,1.475,4.529411764705882,3.0625,3.7058823529411766,4.375,28.941176470588236,16.5,13.588235294117647,22.0
2,1,1.7,2,1.0,1,10,4,0.4,14,1,0.07,0,0.0,2,0.5,7,13,14,34,4.529411764705882,4.176470588235294,5.9411764705882355,6.411764705882353,1.5294117647058822,0.5882352941176471,1.2941176470588236,2.176470588235294,1.2705882352941178,0.6941176470588236,1.5294117647058822,2.0823529411764703,4.235294117647059,2.2941176470588234,4.470588235294118,6.529411764705882,16.764705882352942,14.647058823529411,22.176470588235293,22.294117647058822
5,3,2.8,1,0.4,0,21,4,0.19,7,2,0.29,2,1.0,3,0.75,11,0,37,4,7.529411764705882,3.1176470588235294,1.8235294117647058,6.823529411764706,1.9411764705882353,0.7058823529411765,0.11764705882352941,0.9411764705882353,2.3058823529411767,0.7352941176470589,0.6823529411764706,1.2529411764705882,5.9411764705882355,2.823529411764706,1.7058823529411764,3.588235294117647,23.294117647058822,17.58823529411765,9.588235294117647,22.764705882352942
4,5,1.9,2,0.8,0,9,4,0.44,10,4,0.4,4,1.0,2,0.5,2,6,10,7,4.0625,5.647058823529412,4.1875,4.9411764705882355,1.3125,1.7058823529411764,0.8125,1.0588235294117647,1.4,1.7941176470588236,0.79375,1.2,4.25,4.9411764705882355,3.4375,3.823529411764706,13.0,14.470588235294118,13.9375,17.235294117647058
2,4,1.2,1,0.7,1,8,1,0.13,11,4,0.36,3,0.75,0,0.0,6,6,21,14,7.0,4.9411764705882355,3.4705882352941178,5.9411764705882355,1.411764705882353,1.1764705882352942,1.0,1.1176470588235294,1.3588235294117648,1.1941176470588235,0.7823529411764706,1.4529411764705882,4.117647058823529,3.9411764705882355,2.823529411764706,4.235294117647059,26.176470588235293,12.823529411764707,13.117647058823529,20.58823529411765
2,3,2.7,1,0.3,0,13,3,0.23,7,1,0.14,1,1.0,3,1.0,1,5,10,19,3.764705882352941,4.647058823529412,3.9411764705882355,4.823529411764706,1.0588235294117647,0.9411764705882353,1.0588235294117647,1.7058823529411764,1.2,1.1823529411764706,1.211764705882353,1.5705882352941176,3.2941176470588234,3.4705882352941178,4.235294117647059,4.176470588235294,19.764705882352942,17.0,16.823529411764707,19.176470588235293
5,2,3.0,5,0.0,1,17,7,0.41,2,1,0.5,0,0.0,3,0.42,5,2,18,12,6.0588235294117645,2.5625,3.2941176470588234,5.625,2.1176470588235294,0.625,0.8235294117647058,1.625,1.8058823529411765,0.9375,0.9176470588235294,1.75625,5.823529411764706,2.25,2.0,4.75,20.058823529411764,12.25,14.647058823529411,26.3125
